Date	sma	willr	rsi	ema	macd	macd_signal	macd_hist	return_1	return_10	return_20
2019-11-22	63.000667063395184	-49.24781327018798	65.60898604300483	63.112098167471736	1.7547567051556214	1.9959807686296493	-0.24122406347402792	-0.0008778709887223846	0.0063042363285621406	0.06164326723728597
2019-11-27	63.775167083740236	-1.4350112080314645	69.8435064229482	63.73552489794046	1.6198078218178438	1.8280258367543265	-0.20821801493648273	0.013432167990434563	0.012742447542756219	0.10104416010074346
2019-11-29	64.04158376057943	-7.716048413682674	68.44291622575534	63.934039420653974	1.5772652141320265	1.7778737122298665	-0.20060849809783998	-0.002202794003724251	0.017552486652627097	0.07432869392773656
2019-12-13	66.04025039672851	-0.7890271447812638	68.19989640312724	65.45287923390448	1.2336576921656501	1.2400620577564188	-0.006404365590768624	0.013593172318421942	0.029560313925105275	0.047631657593350196
2019-12-17	66.43150024414062	-5.337466224632543	72.55861220899025	66.02517823108639	1.4763254959319454	1.3084793463739917	0.16784614955795374	0.001965333878853448	0.08078624193069173	0.049831513494744684
2019-12-18	66.61991678873697	-8.43422451226662	71.12982101067597	66.27742463931267	1.5276086628316108	1.3523052096655155	0.1753034531660953	-0.0023894062942980687	0.06877053821191748	0.05050877335934367
2019-12-19	66.80975011189778	-7.340905732684453	71.38342423950712	66.5179131950614	1.5559631577067137	1.3930367992737551	0.16292635843295855	0.0010009251057108148	0.054371576065567195	0.06394614695143086
2019-12-24	67.35924987792968	-2.797949152985861	74.43658519613668	67.27063998059927	1.6566527262389599	1.501481061459382	0.15517166477957778	0.000950665541098239	0.05881249024586732	0.06719973805086199
2019-12-27	67.80324986775716	-14.349668885299685	78.40565556725662	67.91904587676962	1.8570274293015387	1.6174122046758654	0.2396152246256733	-0.00037948283174404907	0.06756058688274713	0.08198921652976265
2019-12-31	68.27633285522461	-1.200778227048543	80.99925780429264	68.5728744312768	2.0063247788031617	1.7450885111231265	0.2612362676800353	0.007306548309154115	0.04927467043063971	0.11163684821906661
2020-01-02	68.55341618855795	-0.7512019506308464	84.58373654331848	68.9931729535092	2.177466630281913	1.8315641349548837	0.3459024953270291	0.022816319926071804	0.07111016790054925	0.15764113305898686
2020-01-09	70.12674942016602	-2.5101597600726215	82.39181421871578	70.84279498844317	2.5025022425107153	2.1861529990659934	0.31634924344472193	0.021240813976545425	0.08921102068189457	0.1532702332114395
2020-01-10	70.5104159037272	-6.860233851681597	82.71201409251228	71.27761445003176	2.6075971509950477	2.270441829451804	0.3371553215432437	0.0022607036734636488	0.0704355926053375	0.1461018545766395
2020-01-15	71.69149907430013	-18.953489235751345	74.57053845920854	72.56620926376439	2.782882091696578	2.527688995270858	0.2551930964257201	-0.004285519922216707	0.06024179400338148	0.1124848589796883
2020-01-21	73.05624923706054	-8.305022676112289	74.73259602211719	73.77250586033185	2.8150985036975698	2.6716899553588163	0.1434085483387535	-0.006776907061324833	0.055937358952898864	0.13052646148329905
2020-01-30	75.77908299763997	-17.326995101510466	69.56318957010072	75.99023504710543	2.3876986521990204	2.5077487237001623	-0.12005007150114189	-0.0014491004070108504	0.040245387443566205	0.10291163578690932
2020-01-31	76.0215830485026	-79.84325364928834	52.9533507083747	76.07973616931838	2.077742391278477	2.421747457215825	-0.34400506593734814	-0.04433873334381144	-0.018176565937874423	0.030497764194991728
