Date	pe_ratio	market_cap	ps_ratio	usd_can	usd_gbp	usd_japan	usd_china	usd_euro	csi	usd_exports	industrial_production	gold	oil	cpi
2020-04-28	21.8152	1207459.0443	4.6731	1.3955	0.8006	106.7022	7.077	0.9228	NaN	NaN	NaN	-0.013644314868804686	NaN	NaN
2020-05-05	23.3015	1289724.7226	4.9914	1.4019	0.8029	106.714	7.0622	0.9222	NaN	NaN	NaN	-0.005558481071909149	NaN	NaN
2020-05-06	23.5419	1303031.131	5.0429	1.4088	0.8074	106.0886	7.0979	0.9254	NaN	NaN	NaN	-0.0047658272534713	NaN	NaN
2020-05-08	24.2858	1344207.3136	5.2023	1.3943	0.8073	106.3728	7.0754	0.9213	NaN	NaN	NaN	0.0	NaN	NaN
2020-05-11	24.668	1365358.8683	5.2842	1.3984	0.8119	107.3171	7.0938	0.9244	NaN	NaN	NaN	-0.0007628660289888956	NaN	NaN
2020-05-14	24.2396	1341650.0559	5.1924	1.4107	0.82	107.0052	7.1029	0.9259	NaN	NaN	NaN	0.013579957855303082	NaN	NaN
2020-05-19	24.5215	1357253.6619	5.2528	1.3928	0.8177	107.7626	7.1065	0.9143	NaN	NaN	NaN	0.0019023462270133518	NaN	NaN
2020-05-20	24.9984	1383649.762	5.3549	1.3881	0.8155	107.6383	7.1004	0.9107	NaN	NaN	NaN	0.005926352128883705	NaN	NaN
2020-05-26	24.8027	1372813.9246	5.313	1.3835	0.8098	107.4442	7.1316	0.9116	NaN	NaN	NaN	-0.007671896631287423	NaN	NaN
2020-06-02	25.3203	1401463.8789	5.4239	1.3519	0.7972	108.135	7.1069	0.8956	NaN	NaN	NaN	0.006702877614700231	NaN	NaN
2020-06-08	26.1128	1445327.3491	5.5936	1.3404	0.7902	109.3576	7.0745	0.8855	NaN	NaN	NaN	0.004098604098604186	NaN	NaN
2020-06-12	26.5309	1468472.698	5.6832	1.3577	0.7931	107.2718	7.0763	0.8887	NaN	NaN	NaN	-0.0027613185295978226	NaN	NaN
2020-06-19	27.3861	1515803.6362	5.8664	1.3567	0.8074	106.8421	7.0769	0.8937	NaN	NaN	NaN	0.008897935446350758	NaN	NaN
2020-06-26	27.6922	1532750.886	5.932	1.3661	0.8078	106.9562	7.072	0.8917	NaN	NaN	NaN	-0.0051235340999657986	NaN	NaN
2020-07-06	28.3434	1601550.5952	6.0525	1.3539	0.7992	107.532	7.0197	0.8844	NaN	NaN	NaN	0.008460714084268739	NaN	NaN
2020-07-08	28.9136	1633765.8164	6.1742	1.359	0.7968	107.558	7.0143	0.8827	NaN	NaN	NaN	0.012013857845328602	NaN	NaN
2020-07-24	28.0864	1583951.3716	5.9976	1.342	0.7838	106.2715	7.017	0.8595	NaN	NaN	NaN	0.012671032316456277	NaN	NaN
2020-07-30	29.1706	1645092.9378	6.2291	1.343	0.7687	105.2372	7.0033	0.8481	NaN	NaN	NaN	0.003485570762212342	NaN	NaN
2020-08-05	33.3776	1882347.8685	7.1274	1.3247	0.7615	105.7618	6.9409	0.8405	NaN	NaN	NaN	0.0355427473583092	NaN	NaN
2020-08-10	34.1857	1927926.1269	7.3	1.338	0.7664	106.0444	6.9713	0.8506	NaN	NaN	NaN	0.006547853485624255	NaN	NaN
2020-08-14	34.8469	1965209.6554	7.4412	1.3247	0.7633	106.6706	6.95	0.8451	NaN	NaN	NaN	0.00025716196060288077	NaN	NaN
2020-08-18	35.0455	1976411.8165	7.4836	1.3163	0.7591	105.4426	6.9215	0.8384	NaN	NaN	NaN	0.018196563434538016	NaN	NaN
2020-08-24	38.1676	2152482.4246	8.1503	1.3146	0.7612	105.7314	6.9129	0.8472	NaN	NaN	NaN	0.01018499272500506	NaN	NaN
2020-08-25	37.8544	2134824.0562	8.0834	1.3202	0.7613	106.3738	6.9131	0.8462	NaN	NaN	NaN	-0.01687242798353905	NaN	NaN
2020-11-24	35.2202	1958097.5363	7.3538	1.3067	0.7502	104.5596	6.5868	0.8422	NaN	NaN	NaN	-0.02206281925877629	NaN	NaN
2020-11-26	NaN	NaN	NaN	1.3002	0.749	104.2353	6.576	NaN	NaN	NaN	NaN	-0.0015467904098994678	NaN	NaN
2020-12-04	37.3853	2078470.2945	7.8059	1.2857	0.7425	103.9888	6.5319	0.8236	NaN	NaN	NaN	0.005784763152150152	NaN	NaN
2020-12-08	38.0367	2114684.1328	7.9419	1.2802	0.7524	104.1605	6.5309	0.8257	NaN	NaN	NaN	0.004408602150537622	NaN	NaN
2020-12-17	39.3578	2188131.9174	8.2177	1.2695	0.7353	103.0459	6.5332	0.8158	NaN	NaN	NaN	0.02095032397408203	NaN	NaN
2020-12-18	38.7324	2153363.2323	8.0871	1.2756	0.7409	103.3445	6.5377	0.8173	NaN	NaN	NaN	-0.005817643325576438	NaN	NaN
2020-12-28	41.8012	2299571.8195	8.7279	1.283	0.7399	103.56	6.5395	0.8188	NaN	NaN	NaN	0.0	NaN	NaN
2021-01-06	34.2162	2129825.0958	7.4686	1.2676	0.7346	102.9583	6.4559	0.8137	NaN	NaN	NaN	-0.0043290043290044045	NaN	NaN
2021-01-22	37.5865	2334720.5107	8.2042	1.2714	0.7324	103.7917	6.4831	0.8211	NaN	NaN	NaN	-0.0050480640137477995	NaN	NaN
2021-01-28	37.0514	2301480.0806	8.0874	1.2872	0.7328	104.3752	6.4698	0.8249	NaN	NaN	NaN	0.0058057514921323605	NaN	NaN
2021-02-04	37.1324	2306516.5094	8.1051	1.2803	0.731	105.2351	6.464	0.8351	NaN	NaN	NaN	-0.027022609643148954	NaN	NaN
2021-02-09	36.7595	2283348.937	8.0237	1.2735	0.7256	104.577	6.4354	0.826	NaN	NaN	NaN	0.0023429412085218537	NaN	NaN
2021-02-12	36.5865	2272604.5555	7.9859	1.2734	0.7248	105.0132	6.4591	0.8247	NaN	NaN	NaN	-0.012879734797021758	NaN	NaN
2021-02-15	NaN	NaN	NaN	1.2652	0.7191	105.3013	6.4582	NaN	NaN	NaN	NaN	0.0004954855758643184	NaN	NaN
2021-02-16	35.9973	2236006.5062	7.8573	1.2653	0.7192	105.5423	6.4582	0.826	NaN	NaN	NaN	-0.012656138227040148	NaN	NaN
2021-02-22	34.0541	2115300.096	7.4332	1.2633	0.7132	105.4974	6.4656	0.8227	NaN	NaN	NaN	0.011924756466241249	NaN	NaN
2021-02-24	33.8784	2104387.8336	7.3948	1.2569	0.7083	105.9526	6.4517	0.8235	NaN	NaN	NaN	-0.0065010835139189815	NaN	NaN
2021-02-25	32.7	2031191.735	7.1376	1.248	0.7068	106.1186	6.4538	0.8177	NaN	NaN	NaN	-0.00464205816554808	NaN	NaN
2021-02-28	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.8	193413.0	96.2231	NaN	0.14089347079037795	NaN
2021-03-01	34.5378	2145350.7878	7.5388	1.2672	0.7181	106.7203	6.4689	0.8296	NaN	NaN	NaN	-0.004991680532445919	NaN	265.028
2021-03-03	32.9892	2049154.9978	7.2007	1.2644	0.7167	106.914	6.4656	0.8283	NaN	NaN	NaN	-0.007251000638088034	NaN	NaN
2021-03-18	32.5757	2023469.2109	7.1105	1.2445	0.7184	109.2008	6.5066	0.8385	NaN	NaN	NaN	-0.002196912759438008	NaN	NaN
2021-03-19	32.4297	2014403.639	7.0786	1.2511	0.7212	108.9395	6.5102	0.8397	NaN	NaN	NaN	0.005388492960194613	NaN	NaN
2021-03-30	32.4054	2000687.9695	7.0733	1.2617	0.7272	110.2802	6.5713	0.8529	NaN	NaN	NaN	-0.01289566236811257	NaN	NaN
2021-04-14	29.6031	2203092.8492	6.9705	1.2559	0.7265	108.9351	6.5318	0.8351	NaN	NaN	NaN	-0.007093821510297582	NaN	NaN
2021-04-15	30.157	2244308.0225	7.1009	1.2494	0.7248	108.7218	6.5271	0.8358	NaN	NaN	NaN	0.012445263885688007	NaN	NaN
2021-04-16	30.0807	2238812.575	7.0829	1.2503	0.7241	108.7686	6.5207	0.8347	NaN	NaN	NaN	0.00984520828590929	NaN	NaN
2021-04-30	29.4753	2193755.9713	6.9404	1.2278	0.7189	108.9389	6.467	0.8313	88.3	207642.0	99.0246	0.002836557553752783	-0.009266920403772971	NaN
2021-05-04	28.6659	2133513.6234	6.7498	1.2342	0.7218	109.1922	6.5	0.8324	NaN	NaN	NaN	0.01702777620636975	NaN	NaN
2021-05-05	28.722	2137685.5311	6.763	1.2271	0.7187	109.2878	6.467	0.8331	NaN	NaN	NaN	-0.008621648681722105	NaN	NaN
2021-05-11	28.2309	2101139.6192	6.6473	1.2103	0.7068	108.562	6.4237	0.8218	NaN	NaN	NaN	-0.0061939690301549	NaN	NaN
2021-05-25	28.4529	2117660.3739	6.6996	1.2034	0.7059	108.847	6.4057	0.8175	NaN	NaN	NaN	0.003616636528029016	NaN	NaN
2021-06-02	28.0404	2086955.1329	6.6025	1.2067	0.7068	109.7325	6.3854	0.8188	NaN	NaN	NaN	0.0017900389596714472	NaN	NaN
2021-06-04	28.2265	2100805.8666	6.6463	1.2115	0.7072	110.085	6.4098	0.8215	NaN	NaN	NaN	0.012857602057216422	NaN	NaN
2021-06-10	28.2758	2104477.1454	6.6579	1.2107	0.7088	109.5367	6.393	0.8215	NaN	NaN	NaN	-0.003114113797107465	NaN	NaN
2021-06-16	29.1816	2171895.1747	6.8712	1.2177	0.7079	109.8565	6.399	0.8252	NaN	NaN	NaN	-0.0023055064071630937	NaN	NaN
2021-06-24	29.9126	2226296.8517	7.0433	1.2297	0.7195	110.7574	6.4672	0.8384	NaN	NaN	NaN	-0.0037396740343825785	NaN	NaN
2021-06-25	29.8453	2221290.5624	7.0275	1.2298	0.7192	110.6862	6.4551	0.8375	NaN	NaN	NaN	0.0010084598576951542	NaN	NaN
2021-06-29	30.5673	2257207.9029	7.1975	1.237	0.723	110.6494	6.4615	0.84	NaN	NaN	NaN	-0.013930236476998203	NaN	NaN
2021-07-05	NaN	NaN	NaN	1.2362	0.7219	110.8883	6.4619	NaN	NaN	NaN	NaN	0.0029112081513829047	NaN	NaN
2021-07-09	28.3973	2402577.8536	7.1144	1.2495	0.7232	110.0186	6.4795	0.8431	NaN	NaN	NaN	-0.0009404215301211938	NaN	NaN
2021-07-12	28.2779	2392478.119	7.0845	1.2498	0.722	110.1502	6.4758	0.8433	NaN	NaN	NaN	-0.007530454042081858	NaN	NaN
2021-07-14	29.1879	2469467.8993	7.3125	1.2472	0.7209	110.3115	6.4568	0.8456	NaN	NaN	NaN	0.005127074259881903	NaN	NaN
2021-07-16	28.6478	2419851.0007	7.1772	1.2588	0.7227	110.1762	6.4712	0.8467	NaN	NaN	NaN	0.0002741528676390992	NaN	NaN
2021-07-20	28.6008	2415883.7609	7.1654	1.2758	0.735	109.5796	6.4803	0.8492	NaN	NaN	NaN	0.004518155270262669	NaN	NaN
2021-07-22	28.728	2426628.3688	7.1973	1.2551	0.7266	110.259	6.4673	0.8496	NaN	NaN	NaN	-0.001498168904672137	NaN	NaN
2021-07-27	28.7221	2426132.4638	7.1958	1.2565	0.724	110.0593	6.5029	0.8452	NaN	NaN	NaN	0.0001110987668038188	NaN	NaN
2021-07-29	28.501	2407453.3762	7.1404	1.2472	0.7166	109.8374	6.4593	0.8413	NaN	NaN	NaN	0.018201046421017608	NaN	NaN
2021-08-13	29.1781	2464647.7506	7.3101	1.2515	0.7233	110.1912	6.48	0.8477	NaN	NaN	NaN	0.015165388577314864	NaN	NaN
2021-08-24	29.2798	2473243.4369	7.3356	1.2625	0.7289	109.6593	6.4772	0.8514	NaN	NaN	NaN	0.0036071032186459906	NaN	NaN
2020-08-26	38.3692	2163855.6111	8.1934	1.3184	0.7608	106.3195	6.893	0.8465	NaN	NaN	NaN	0.011406446211803978	NaN	NaN
2020-08-31	39.1327	2206911.2454	8.3564	1.3066	0.7505	105.9213	6.8435	0.8368	74.1	176270.0	96.1173	0.0	0.05154914529914523	NaN
2020-09-09	35.5785	2006469.5235	7.5974	1.3219	0.7748	106.2176	6.8448	0.8467	NaN	NaN	NaN	0.018942961800104685	NaN	NaN
2020-09-10	34.417	1940966.8106	7.3494	1.3154	0.773	106.1355	6.8379	0.8417	NaN	NaN	NaN	0.009808956450287454	NaN	NaN
2020-09-14	34.9826	1972863.0403	7.4702	1.317	0.7763	105.9448	6.8194	0.8422	NaN	NaN	NaN	0.0058026086063469595	NaN	NaN
2020-10-02	34.5627	1918713.7543	7.2165	1.3302	0.773	105.2003	6.7908	0.8543	NaN	NaN	NaN	0.0005783385909567951	NaN	NaN
2020-10-05	35.6269	1977792.8895	7.4387	1.3268	0.7717	105.5829	6.809	0.8486	NaN	NaN	NaN	0.003415480006305538	NaN	NaN
2020-10-08	35.159	1951818.4421	7.341	1.3245	0.7738	105.9839	6.7908	0.8508	NaN	NaN	NaN	0.0015919342000529912	NaN	NaN
2020-10-12	38.0428	2111909.3172	7.9431	1.3131	0.7678	105.4411	6.7445	NaN	NaN	NaN	NaN	0.0011438673113919329	NaN	NaN
2020-10-20	35.9358	1997881.753	7.5032	1.319	0.7733	105.6647	6.6823	0.8457	NaN	NaN	NaN	-0.0037783375314860423	NaN	NaN
2020-10-23	35.1804	1955887.3021	7.3455	1.3127	0.7648	104.7318	6.6765	0.8443	NaN	NaN	NaN	0.0014203051025776237	NaN	NaN
2020-10-26	35.1835	1956057.3201	7.3461	1.3182	0.7679	105.0343	6.7131	0.8463	NaN	NaN	NaN	-0.002731522823974375	NaN	NaN
2020-10-27	35.6575	1982410.1132	7.4451	1.3175	0.7667	104.5808	6.706	0.845	NaN	NaN	NaN	0.0037924677376877103	NaN	NaN
2020-10-29	35.2661	1960647.8066	7.3634	1.3378	0.7726	104.3148	6.7098	0.8578	NaN	NaN	NaN	0.00016042780748670715	NaN	NaN
2020-11-12	36.4557	2026784.8164	7.6117	1.3097	0.7613	105.377	6.6241	0.8465	NaN	NaN	NaN	0.007469102632993163	NaN	NaN
2020-11-17	36.5107	2029845.1408	7.6232	1.3095	0.754	104.1744	6.5555	0.843	NaN	NaN	NaN	0.0018561731014001825	NaN	NaN
2020-11-19	36.2813	2017093.7893	7.5754	1.3101	0.7554	104.023	6.5861	0.8444	NaN	NaN	NaN	-0.009967485741698145	NaN	NaN
2020-11-25	35.4832	1972719.0861	7.4087	1.3018	0.7496	104.4491	6.576	0.8398	NaN	NaN	NaN	0.0058901978217382744	NaN	NaN
2020-11-27	35.6544	1982240.0952	7.4445	1.2999	0.7502	104.2023	6.5779	NaN	NaN	NaN	NaN	-0.015547194865552783	NaN	NaN
2020-11-30	36.4067	2024064.5281	7.6015	1.2952	0.75	104.1653	6.5775	0.837	76.9	188342.0	97.1183	-0.009385713482830349	0.051112943116240706	NaN
2020-12-01	37.5291	2086461.1414	7.8359	1.297	0.7503	104.3783	6.5708	0.8306	NaN	NaN	NaN	0.027345966186315795	NaN	261.564
2020-12-02	37.6391	2092581.7902	7.8589	1.2945	0.75	104.5334	6.5641	0.8269	NaN	NaN	NaN	0.006516456814667615	NaN	NaN
2020-12-16	39.0856	2173000.3136	8.1609	1.2758	0.738	103.3473	6.5332	0.8214	NaN	NaN	NaN	0.0007024369157615507	NaN	NaN
2020-12-21	39.2141	2180141.0705	8.1877	1.2886	0.7526	103.5406	6.5542	0.8177	NaN	NaN	NaN	0.00010639429726566618	NaN	NaN
2020-12-24	40.3578	2243727.8099	8.4265	1.284	0.7364	103.6496	6.5303	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2020-12-31	35.8622	2232278.7675	7.8278	1.274	0.7326	103.0804	6.5378	0.8177	80.7	194020.0	98.138	0.0	0.14823529411764702	NaN
2021-01-08	35.6892	2221511.8792	7.7901	1.2688	0.7357	103.8857	6.464	0.8162	NaN	NaN	NaN	-0.029790115098171865	NaN	NaN
2021-01-11	34.8595	2169864.4617	7.609	1.2785	0.7419	104.2177	6.4792	0.8218	NaN	NaN	NaN	-0.008374040474529054	NaN	NaN
2021-01-13	35.3757	2201996.8941	7.7217	1.273	0.7314	103.929	6.4702	0.8224	NaN	NaN	NaN	0.009558464128604838	NaN	NaN
2021-01-15	34.3622	2134438.5254	7.5004	1.2714	0.7341	103.7202	6.4752	0.8265	NaN	NaN	NaN	-0.0015202519274621906	NaN	NaN
2021-01-20	35.6838	2216532.3149	7.7889	1.2709	0.7319	103.8096	6.4699	NaN	NaN	NaN	NaN	0.01193655638524005	NaN	NaN
2021-01-21	36.9919	2297786.6995	8.0744	1.2621	0.7289	103.4052	6.4609	0.8235	NaN	NaN	NaN	0.0029624043951308465	NaN	NaN
2021-01-25	38.627	2399354.6803	8.4313	1.2721	0.7307	103.736	6.4773	0.8239	NaN	NaN	NaN	0.002266961731526962	NaN	NaN
2021-01-27	38.3946	2384916.9178	8.3806	1.2756	0.7297	103.9046	6.4728	0.8264	NaN	NaN	NaN	-0.007325218140687206	NaN	NaN
2021-02-02	36.4838	2266225.079	7.9635	1.2805	0.7313	104.9983	6.456	0.8319	NaN	NaN	NaN	-0.016049382716049387	NaN	NaN
2021-02-03	36.2	2248597.5782	7.9016	1.2793	0.7335	105.0595	6.4594	0.8316	NaN	NaN	NaN	0.0013092575418689467	NaN	NaN
2021-02-18	35.0568	2177583.9322	7.652	1.2667	0.7162	105.6687	6.469	0.8279	NaN	NaN	NaN	-0.004211826809681574	NaN	NaN
2021-02-19	35.1	2180270.0275	7.6615	1.261	0.7126	105.2887	6.4518	0.824	NaN	NaN	NaN	0.007331378299120228	NaN	NaN
2021-03-02	33.8162	2100526.5715	7.3813	1.2658	0.7186	106.9006	6.4716	0.8279	NaN	NaN	NaN	-0.005939338023296048	NaN	NaN
2021-03-05	32.8162	2038410.6163	7.163	1.2699	0.7229	108.3096	6.491	0.8394	NaN	NaN	NaN	-0.009228432918637952	NaN	NaN
2021-03-12	32.7108	2031863.2589	7.14	1.2549	0.7193	109.0589	6.506	0.8367	NaN	NaN	NaN	-0.011308936959925742	NaN	NaN
2021-03-15	33.5108	2081556.023	7.3146	1.2478	0.7187	109.203	6.5023	0.8391	NaN	NaN	NaN	0.0110863444392304	NaN	NaN
2021-03-16	33.9378	2108081.2147	7.4078	1.2466	0.7207	108.9049	6.5	0.8407	NaN	NaN	NaN	0.0065556651389453435	NaN	NaN
2021-03-23	33.1189	2057213.2838	7.2291	1.2571	0.7254	108.55	6.5107	0.8423	NaN	NaN	NaN	-0.005759705103098756	NaN	NaN
2021-03-24	32.4568	2016082.4486	7.0845	1.2587	0.7294	108.7526	6.5229	0.8452	NaN	NaN	NaN	0.002491020739195937	NaN	NaN
2021-04-01	27.5785	2052415.515	6.4937	1.2589	0.7253	110.7015	6.572	0.8495	NaN	NaN	NaN	0.020696588019632145	NaN	266.727
2021-04-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8501	NaN	NaN	NaN	0.0	NaN	NaN
2021-04-05	28.2287	2100805.7995	6.6468	NaN	NaN	NaN	NaN	0.8467	NaN	NaN	NaN	0.0	NaN	NaN
2021-04-19	30.2332	2250160.164	7.1188	1.2495	0.7175	108.0931	6.5079	0.8314	NaN	NaN	NaN	0.0	NaN	NaN
2021-04-21	29.9327	2227798.7385	7.0481	1.2607	0.7183	108.1036	6.4971	0.831	NaN	NaN	NaN	0.011417965014905107	NaN	NaN
2021-04-28	29.9507	2229133.749	7.0523	1.239	0.7207	108.9229	6.4845	0.8266	NaN	NaN	NaN	-0.006725703396480265	NaN	NaN
2021-05-06	29.0897	2165053.2459	6.8496	1.2242	0.719	109.1957	6.4721	0.8299	NaN	NaN	NaN	0.017337148628177035	NaN	NaN
2021-05-10	28.4417	2116825.9924	6.697	1.2115	0.7083	108.7271	6.4134	0.8217	NaN	NaN	NaN	0.002123489055864125	NaN	NaN
2021-05-24	28.4978	2120997.9001	6.7102	1.2063	0.7076	108.8847	6.427	0.819	NaN	NaN	NaN	0.0022922330614638664	NaN	NaN
2021-06-08	28.417	2114990.3529	6.6912	1.2072	0.7068	109.4073	6.3978	0.821	NaN	NaN	NaN	0.002541834357127737	NaN	NaN
2021-06-14	29.2556	2177402.0929	6.8886	1.2167	0.7092	109.7672	6.3987	0.8247	NaN	NaN	NaN	-0.008239859656583914	NaN	NaN
2021-06-15	29.0673	2163384.4828	6.8443	1.2189	0.7115	110.076	6.4009	0.8251	NaN	NaN	NaN	-0.00026801029159517764	NaN	NaN
2021-06-18	29.2511	2177068.3403	6.8876	1.2373	0.721	110.2034	6.4397	0.8423	NaN	NaN	NaN	-0.0031483667847305163	NaN	NaN
2021-06-22	30.0404	2235808.8014	7.0734	1.2381	0.7194	110.5599	6.475	0.8396	NaN	NaN	NaN	0.0	NaN	NaN
2021-06-23	29.9776	2231136.2647	7.0586	1.2273	0.7149	110.8192	6.4759	0.8368	NaN	NaN	NaN	0.009295250971776303	NaN	NaN
2021-07-02	27.3894	2317309.6023	6.8619	1.2414	0.7274	111.4269	6.4784	0.844	NaN	NaN	NaN	0.0026382262138646695	NaN	NaN
2021-07-15	29.0568	2458374.7482	7.2797	1.254	0.7214	110.0263	6.4615	0.847	NaN	NaN	NaN	0.00032909170688899536	NaN	NaN
2021-07-19	27.8767	2354722.1467	6.984	1.2772	0.7302	109.6039	6.4885	0.8472	NaN	NaN	NaN	-0.005152661294743122	NaN	NaN
2021-07-21	28.454	2403486.1364	7.1287	1.2684	0.7336	110.1172	6.4731	0.8475	NaN	NaN	NaN	-0.011463989907300687	NaN	NaN
2017-12-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	247.805
2017-12-31	17.3926	NaN	3.6857	NaN	NaN	NaN	NaN	NaN	95.9	206700.0	101.3696	NaN	NaN	NaN
2018-01-02	17.704	875365.2013	3.7517	1.2539	0.7373	112.184	6.493	0.8299	NaN	NaN	NaN	0.016343919442292743	NaN	NaN
2018-01-09	17.9168	885884.2188	3.7968	1.2425	0.7398	112.5629	6.5257	0.8388	NaN	NaN	NaN	-0.006818181818181834	NaN	NaN
2018-01-10	17.9126	885680.9528	3.796	1.2451	0.7394	111.4243	6.504	0.8363	NaN	NaN	NaN	0.006712433257055617	NaN	NaN
2018-01-11	18.0144	890711.7873	3.8175	1.256	0.7412	111.6668	6.5014	0.8309	NaN	NaN	NaN	0.0025003788452795384	NaN	NaN
2018-01-16	18.1079	895336.0897	3.8373	1.2424	0.7266	110.7114	6.4415	0.8167	NaN	NaN	NaN	-0.0040319569924586185	NaN	NaN
2018-01-17	18.407	910123.6941	3.9007	1.2444	0.7258	110.8006	6.4351	0.8177	NaN	NaN	NaN	0.0013494264937401468	NaN	NaN
2018-01-23	18.1953	898303.2615	3.8558	1.2482	0.717	110.4988	6.4059	0.8145	NaN	NaN	NaN	0.0006003301815999951	NaN	NaN
2018-01-26	17.6269	870243.9696	3.7354	1.2323	0.7023	109.3197	6.3278	0.805	NaN	NaN	NaN	-0.0013284132841328011	NaN	NaN
2018-01-30	17.1603	847207.9506	3.6365	1.2321	0.7079	108.6708	6.3253	0.8071	NaN	NaN	NaN	0.0007441029838528568	NaN	NaN
2018-02-05	16.0832	794032.2944	3.4083	1.2434	0.712	109.8633	6.29	0.8053	NaN	NaN	NaN	0.0018028846153845812	NaN	NaN
2018-02-15	17.779	877753.5089	3.7676	1.249	0.7097	106.5477	6.3444	0.8012	NaN	NaN	NaN	0.012123026266557035	NaN	NaN
2018-02-16	17.7215	874912.0616	3.7554	1.2506	0.7125	106.1778	6.3444	0.8037	NaN	NaN	NaN	-0.000295748613678426	NaN	NaN
2018-02-27	18.334	905153.1791	3.8853	1.272	0.7186	107.1214	6.3137	0.8171	NaN	NaN	NaN	-0.005774278215223139	NaN	NaN
2018-03-01	17.9856	887952.275	3.8114	1.2862	0.7273	106.7948	6.3503	0.8186	NaN	NaN	NaN	-0.007663707413309129	NaN	249.581
2018-03-08	18.185	897795.8602	3.8537	1.2917	0.7203	106.1348	6.3357	0.8121	NaN	NaN	NaN	-0.006318639987964558	NaN	NaN
2018-03-12	18.6763	922049.6424	3.9578	1.2829	0.7201	106.5193	6.3312	0.8118	NaN	NaN	NaN	-0.001060124185976008	NaN	NaN
2018-03-16	18.296	903275.7943	3.8772	1.3078	0.7174	105.8532	6.3255	0.8143	NaN	NaN	NaN	-0.006596906278435011	NaN	NaN
2018-03-22	17.3535	856747.095	3.6775	1.2901	0.708	105.3508	6.3345	0.8124	NaN	NaN	NaN	0.0059028303314665465	NaN	NaN
2018-04-05	16.6795	854199.1296	3.6044	1.2772	0.7128	107.0636	6.3052	0.8177	NaN	NaN	NaN	-0.007178643535481921	NaN	NaN
2018-04-13	16.8658	863739.6639	3.6447	1.257	0.7015	107.6886	6.281	0.8116	NaN	NaN	NaN	0.0017146265096168456	NaN	NaN
2018-04-24	15.7278	800872.5857	3.3987	1.2824	0.7162	108.8348	6.3057	0.8179	NaN	NaN	NaN	0.0034735331873443354	NaN	NaN
2018-04-26	15.8514	807163.9624	3.4254	1.2835	0.7158	109.1963	6.325	0.8256	NaN	NaN	NaN	-0.000756601346750374	NaN	NaN
2018-05-01	16.3224	831149.8358	3.5272	NaN	NaN	NaN	NaN	0.8333	NaN	NaN	NaN	-0.004645141638745187	NaN	250.779
2018-05-02	17.0434	867865.9167	3.6831	1.2827	0.7332	109.8026	6.359	0.8356	NaN	NaN	NaN	-0.0022186519776603575	NaN	NaN
2018-05-08	17.9585	914461.4249	3.8808	1.2972	0.7408	109.0564	6.3678	0.843	NaN	NaN	NaN	-0.0021383839926685244	NaN	NaN
2018-05-11	18.2037	926945.8754	3.9338	1.2734	0.7374	109.3012	6.3325	0.8367	NaN	NaN	NaN	0.00424628450106157	NaN	NaN
2018-05-25	18.2027	926896.724	3.9336	1.2956	0.7498	109.3961	6.3907	0.8572	NaN	NaN	NaN	-0.001072879147827499	NaN	NaN
2018-05-28	NaN	NaN	NaN	1.298	0.7512	109.3525	6.3988	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2018-05-29	18.1371	923554.4302	3.9194	1.3028	0.754	108.9116	6.4175	0.8657	NaN	NaN	NaN	-0.006137322593018801	NaN	NaN
2018-05-31	18.0376	918491.8381	3.8979	1.2854	0.7495	108.8384	6.4066	0.8569	98.0	215032.0	102.5408	0.0036134389175059844	0.04188976377952747	NaN
2018-06-20	18.0019	916673.237	3.8902	1.3299	0.759	110.0276	6.4737	0.8627	NaN	NaN	NaN	-0.0015671524839366846	NaN	NaN
2018-06-21	17.9015	911561.4935	3.8685	1.3331	0.7572	110.5824	6.4983	0.8621	NaN	NaN	NaN	-0.006278449223041882	NaN	NaN
2018-07-04	NaN	NaN	NaN	1.3147	0.7568	110.4965	6.6318	NaN	NaN	NaN	NaN	0.003115513660329139	NaN	NaN
2018-07-13	17.3463	926595.3096	3.8106	1.3191	0.76	112.5483	6.7003	0.8571	NaN	NaN	NaN	-0.0033710570671804385	NaN	NaN
2018-07-16	17.3083	924561.2845	3.8022	1.3139	0.7532	112.3294	6.6786	0.854	NaN	NaN	NaN	-0.000483208504469812	NaN	NaN
2018-07-25	17.6627	940966.1833	3.8801	1.3123	0.7601	111.0351	6.7619	0.8564	NaN	NaN	NaN	0.0025236079452946036	NaN	NaN
2018-07-26	17.6074	938019.9285	3.8679	1.3048	0.7584	110.8826	6.7825	0.8581	NaN	NaN	NaN	-0.002598457166057666	NaN	NaN
2018-07-31	17.252	919086.6185	3.7899	1.3035	0.7602	111.486	6.8318	0.8543	97.9	210606.0	103.5474	-0.0022879555482921976	0.06687898089171984	NaN
2018-08-06	18.9547	1009792.6288	4.1639	1.3023	0.7735	111.4788	6.8497	0.8648	NaN	NaN	NaN	-0.0054262928553809875	NaN	NaN
2018-08-10	18.8151	1002354.5428	4.1332	1.3095	0.7828	110.92	6.8495	0.8773	NaN	NaN	NaN	0.0	NaN	NaN
